strategy_id,family,category,market,lookback_d,holding_d,weighting,universe,tier,shortable,gross_sharpe,ann_turnover_x,cost_drag_sr,net_cost_sharpe,noise_floor,net_deflated_sharpe,t_naive,t_deflated,survives_95,survives_strict
Commodity carry/basi|commodity_fut|L250|H5|valu|all,Commodity carry/basis,futures,commodity_fut,250,5,value,all,A,True,0.543,12.0,0.04,0.503,0.819,-0.316,1.74,-1.1,False,False
Commodity hedging pr|index_fut|L20|H10|rank|top300,Commodity hedging pressure,futures,index_fut,20,10,rank,top300,B,True,0.521,8.5,0.019,0.502,0.819,-0.317,1.74,-1.1,False,False
Index-futures basis |commodity_fut|L10|H10|rank|all,Index-futures basis (IF/IC),futures,commodity_fut,10,10,rank,all,B,True,0.556,17.0,0.057,0.5,0.819,-0.319,1.73,-1.11,False,False
Short-term reversal|HK_equity|L120|H60|valu|ex_smal,Short-term reversal,equity_factor,HK_equity,120,60,value,ex_small30,B,False,0.783,23.1,0.282,0.5,0.819,-0.319,1.73,-1.1,False,False
Deep RL portfolio|A_share|L20|H5|vol_|liquid_,Deep RL portfolio,ml_equity,A_share,20,5,vol_scaled,liquid_top50pct,C,True,0.999,50.0,0.5,0.499,0.819,-0.32,1.73,-1.11,False,False
Short-term reversal|A_share|L120|H20|equa|top300,Short-term reversal,equity_factor,A_share,120,20,equal,top300,B,False,0.898,40.0,0.4,0.498,0.819,-0.321,1.73,-1.11,False,False
Commodity XS-momentu|index_fut|L60|H1|vol_|liquid_,Commodity XS-momentum,futures,index_fut,60,1,vol_scaled,liquid_top50pct,A,True,0.594,44.7,0.099,0.495,0.819,-0.324,1.71,-1.12,False,False
Index-futures basis |index_fut|L120|H60|valu|ex_smal,Index-futures basis (IF/IC),futures,index_fut,120,60,value,ex_small30,B,True,0.511,6.9,0.015,0.496,0.819,-0.324,1.72,-1.12,False,False
Index-futures basis |index_fut|L5|H20|equa|liquid_,Index-futures basis (IF/IC),futures,index_fut,5,20,equal,liquid_top50pct,B,True,0.521,12.0,0.027,0.494,0.819,-0.325,1.71,-1.13,False,False
Abnormal turnover|A_share|L5|H60|valu|top300,Abnormal turnover,equity_factor,A_share,5,60,value,top300,B,False,0.667,17.3,0.173,0.494,0.819,-0.325,1.71,-1.13,False,False
"Size (CH-3 SMB, ex-s|HK_equity|L120|H20|rank|all","Size (CH-3 SMB, ex-shell)",equity_factor,HK_equity,120,20,rank,all,A,True,0.53,3.0,0.037,0.493,0.819,-0.326,1.71,-1.13,False,False
PCR/skew/VIX market |300ETF_option|L20|H10|valu|top300,PCR/skew/VIX market timing,options,300ETF_option,20,10,value,top300,B,True,0.69,17.0,0.198,0.492,0.819,-0.327,1.71,-1.13,False,False
Index-futures basis |index_fut|L5|H10|rank|ex_smal,Index-futures basis (IF/IC),futures,index_fut,5,10,rank,ex_small30,B,True,0.529,17.0,0.038,0.491,0.819,-0.328,1.7,-1.13,False,False
"Value (E/P, CH-3 VMG|A_share|L5|H1|equa|all","Value (E/P, CH-3 VMG)",equity_factor,A_share,5,1,equal,all,A,True,0.669,17.9,0.179,0.49,0.819,-0.329,1.7,-1.14,False,False
Mispricing composite|HK_equity|L60|H10|equa|top300,Mispricing composite (SY),equity_factor,HK_equity,60,10,equal,top300,B,False,0.627,11.3,0.138,0.489,0.819,-0.33,1.69,-1.14,False,False
Short straddle/stran|50ETF_option|L5|H5|rank|ex_smal,Short straddle/strangle (50ETF),options,50ETF_option,5,5,rank,ex_small30,B,True,1.049,48.0,0.56,0.489,0.819,-0.33,1.69,-1.14,False,False
"Value (E/P, CH-3 VMG|HK_equity|L5|H1|valu|all","Value (E/P, CH-3 VMG)",equity_factor,HK_equity,5,1,value,all,A,True,0.706,17.9,0.219,0.487,0.819,-0.332,1.69,-1.15,False,False
ML cross-sectional (|HK_equity|L250|H10|equa|all,ML cross-sectional (alpha101),ml_equity,HK_equity,250,10,equal,all,C,True,0.833,28.3,0.346,0.487,0.819,-0.332,1.69,-1.15,False,False
ML cross-sectional (|HK_equity|L60|H5|equa|liquid_,ML cross-sectional (alpha101),ml_equity,HK_equity,60,5,equal,liquid_top50pct,C,True,0.976,40.0,0.489,0.487,0.819,-0.332,1.69,-1.15,False,False
Mispricing composite|A_share|L60|H10|rank|ex_smal,Mispricing composite (SY),equity_factor,A_share,60,10,rank,ex_small30,B,False,0.599,11.3,0.113,0.486,0.819,-0.333,1.68,-1.15,False,False
PCR/skew/VIX market |300ETF_option|L20|H20|valu|all,PCR/skew/VIX market timing,options,300ETF_option,20,20,value,all,B,True,0.625,12.0,0.14,0.485,0.819,-0.334,1.68,-1.16,False,False
"Size (CH-3 SMB, ex-s|A_share|L5|H20|rank|top300","Size (CH-3 SMB, ex-shell)",equity_factor,A_share,5,20,rank,top300,A,True,0.514,3.0,0.03,0.484,0.819,-0.335,1.68,-1.16,False,False
"Size (CH-3 SMB, ex-s|A_share|L20|H1|valu|ex_smal","Size (CH-3 SMB, ex-shell)",equity_factor,A_share,20,1,value,ex_small30,A,True,0.618,13.4,0.134,0.484,0.819,-0.335,1.68,-1.16,False,False
Index-futures basis |index_fut|L120|H10|vol_|top300,Index-futures basis (IF/IC),futures,index_fut,120,10,vol_scaled,top300,B,True,0.521,17.0,0.038,0.483,0.819,-0.336,1.67,-1.16,False,False
PCR/skew/VIX market |300ETF_option|L5|H20|equa|liquid_,PCR/skew/VIX market timing,options,300ETF_option,5,20,equal,liquid_top50pct,B,True,0.622,12.0,0.14,0.482,0.819,-0.337,1.67,-1.17,False,False
"Size (CH-3 SMB, ex-s|HK_equity|L60|H5|rank|all","Size (CH-3 SMB, ex-shell)",equity_factor,HK_equity,60,5,rank,all,A,True,0.555,6.0,0.073,0.482,0.819,-0.337,1.67,-1.17,False,False
ML cross-sectional (|HK_equity|L10|H20|equa|liquid_,ML cross-sectional (alpha101),ml_equity,HK_equity,10,20,equal,liquid_top50pct,C,True,0.725,20.0,0.244,0.481,0.819,-0.338,1.67,-1.17,False,False
Convertible bond arb|convertible|L10|H5|equa|top300,Convertible bond arbitrage,cross_asset,convertible,10,5,equal,top300,B,True,0.612,16.0,0.133,0.478,0.819,-0.341,1.66,-1.18,False,False
PCR/skew/VIX market |50ETF_option|L20|H5|valu|ex_smal,PCR/skew/VIX market timing,options,50ETF_option,20,5,value,ex_small30,B,True,0.757,24.0,0.28,0.477,0.819,-0.342,1.65,-1.19,False,False
Commodity carry/basi|index_fut|L5|H5|equa|liquid_,Commodity carry/basis,futures,index_fut,5,5,equal,liquid_top50pct,A,True,0.503,12.0,0.027,0.477,0.819,-0.342,1.65,-1.19,False,False
Short-term reversal|A_share|L20|H10|rank|top300,Short-term reversal,equity_factor,A_share,20,10,rank,top300,B,False,1.04,56.6,0.566,0.475,0.819,-0.344,1.64,-1.19,False,False
Short-term reversal|HK_equity|L5|H60|equa|liquid_,Short-term reversal,equity_factor,HK_equity,5,60,equal,liquid_top50pct,B,False,0.756,23.1,0.282,0.474,0.819,-0.345,1.64,-1.2,False,False
Commodity hedging pr|commodity_fut|L250|H10|vol_|liquid_,Commodity hedging pressure,futures,commodity_fut,250,10,vol_scaled,liquid_top50pct,B,True,0.502,8.5,0.028,0.473,0.819,-0.346,1.64,-1.2,False,False
"Size (CH-3 SMB, ex-s|HK_equity|L250|H10|valu|liquid_","Size (CH-3 SMB, ex-shell)",equity_factor,HK_equity,250,10,value,liquid_top50pct,A,True,0.524,4.2,0.052,0.472,0.819,-0.347,1.63,-1.2,False,False
Earnings surprise (P|HK_equity|L250|H20|vol_|all,Earnings surprise (PEAD),equity_factor,HK_equity,250,20,vol_scaled,all,B,True,0.618,12.0,0.147,0.471,0.819,-0.348,1.63,-1.21,False,False
Mispricing composite|HK_equity|L20|H20|valu|ex_smal,Mispricing composite (SY),equity_factor,HK_equity,20,20,value,ex_small30,B,False,0.568,8.0,0.098,0.471,0.819,-0.348,1.63,-1.21,False,False
Commodity hedging pr|commodity_fut|L5|H5|valu|top300,Commodity hedging pressure,futures,commodity_fut,5,5,value,top300,B,True,0.51,12.0,0.04,0.47,0.819,-0.349,1.63,-1.21,False,False
Commodity hedging pr|index_fut|L5|H60|rank|ex_smal,Commodity hedging pressure,futures,index_fut,5,60,rank,ex_small30,B,True,0.478,3.5,0.008,0.47,0.819,-0.349,1.63,-1.21,False,False
"Size (CH-3 SMB, ex-s|A_share|L60|H20|equa|top300","Size (CH-3 SMB, ex-shell)",equity_factor,A_share,60,20,equal,top300,A,True,0.494,3.0,0.03,0.464,0.819,-0.355,1.61,-1.23,False,False
Commodity TS-momentu|commodity_fut|L250|H10|valu|all,Commodity TS-momentum,futures,commodity_fut,250,10,value,all,A,True,0.51,14.1,0.047,0.463,0.819,-0.356,1.61,-1.23,False,False
Mispricing composite|HK_equity|L60|H5|equa|all,Mispricing composite (SY),equity_factor,HK_equity,60,5,equal,all,B,False,0.657,16.0,0.196,0.461,0.819,-0.358,1.6,-1.24,False,False
Mispricing composite|A_share|L60|H10|valu|all,Mispricing composite (SY),equity_factor,A_share,60,10,value,all,B,False,0.57,11.3,0.113,0.457,0.819,-0.362,1.58,-1.26,False,False
Commodity carry/basi|index_fut|L120|H1|rank|ex_smal,Commodity carry/basis,futures,index_fut,120,1,rank,ex_small30,A,True,0.517,26.8,0.06,0.457,0.819,-0.362,1.58,-1.25,False,False
Abnormal turnover|A_share|L120|H60|valu|all,Abnormal turnover,equity_factor,A_share,120,60,value,all,B,False,0.63,17.3,0.173,0.457,0.819,-0.362,1.58,-1.26,False,False
Convertible bond arb|convertible|L20|H20|vol_|top300,Convertible bond arbitrage,cross_asset,convertible,20,20,vol_scaled,top300,B,True,0.523,8.0,0.067,0.456,0.819,-0.363,1.58,-1.26,False,False
"Size (CH-3 SMB, ex-s|HK_equity|L10|H5|valu|ex_smal","Size (CH-3 SMB, ex-shell)",equity_factor,HK_equity,10,5,value,ex_small30,A,True,0.53,6.0,0.073,0.456,0.819,-0.363,1.58,-1.26,False,False
Profitability/qualit|HK_equity|L5|H10|rank|liquid_,Profitability/quality,equity_factor,HK_equity,5,10,rank,liquid_top50pct,A,True,0.523,5.7,0.069,0.454,0.819,-0.365,1.57,-1.26,False,False
Index-futures basis |index_fut|L60|H1|vol_|ex_smal,Index-futures basis (IF/IC),futures,index_fut,60,1,vol_scaled,ex_small30,B,True,0.571,53.7,0.119,0.452,0.819,-0.367,1.57,-1.27,False,False
Profitability/qualit|A_share|L10|H5|equa|top300,Profitability/quality,equity_factor,A_share,10,5,equal,top300,A,True,0.532,8.0,0.08,0.452,0.819,-0.367,1.56,-1.27,False,False
Idiosyncratic volati|A_share|L250|H20|equa|top300,Idiosyncratic volatility,equity_factor,A_share,250,20,equal,top300,B,False,0.571,12.0,0.12,0.451,0.819,-0.368,1.56,-1.28,False,False
PCR/skew/VIX market |50ETF_option|L60|H20|valu|liquid_,PCR/skew/VIX market timing,options,50ETF_option,60,20,value,liquid_top50pct,B,True,0.59,12.0,0.14,0.45,0.819,-0.369,1.56,-1.28,False,False
"Value (E/P, CH-3 VMG|HK_equity|L10|H1|equa|liquid_","Value (E/P, CH-3 VMG)",equity_factor,HK_equity,10,1,equal,liquid_top50pct,A,True,0.668,17.9,0.219,0.45,0.819,-0.369,1.56,-1.28,False,False
Options variance ris|50ETF_option|L120|H20|rank|all,Options variance risk premium,options,50ETF_option,120,20,rank,all,B,True,0.729,24.0,0.28,0.449,0.819,-0.37,1.56,-1.28,False,False
A-H premium converge|AH_pair|L5|H20|valu|ex_smal,A-H premium convergence,cross_border,AH_pair,5,20,value,ex_small30,C,False,0.548,6.0,0.1,0.448,0.819,-0.371,1.55,-1.28,False,False
Mispricing composite|A_share|L20|H5|valu|top300,Mispricing composite (SY),equity_factor,A_share,20,5,value,top300,B,False,0.608,16.0,0.16,0.448,0.819,-0.371,1.55,-1.29,False,False
Index-futures basis |commodity_fut|L120|H10|rank|liquid_,Index-futures basis (IF/IC),futures,commodity_fut,120,10,rank,liquid_top50pct,B,True,0.503,17.0,0.057,0.446,0.819,-0.373,1.54,-1.29,False,False
Earnings surprise (P|A_share|L250|H60|valu|top300,Earnings surprise (PEAD),equity_factor,A_share,250,60,value,top300,B,True,0.514,6.9,0.069,0.444,0.819,-0.375,1.54,-1.3,False,False
"Size (CH-3 SMB, ex-s|A_share|L120|H10|valu|all","Size (CH-3 SMB, ex-shell)",equity_factor,A_share,120,10,value,all,A,True,0.487,4.2,0.042,0.444,0.819,-0.375,1.54,-1.3,False,False
Idiosyncratic volati|A_share|L5|H60|valu|ex_smal,Idiosyncratic volatility,equity_factor,A_share,5,60,value,ex_small30,B,False,0.512,6.9,0.069,0.443,0.819,-0.376,1.54,-1.3,False,False
Profitability/qualit|A_share|L120|H60|rank|liquid_,Profitability/quality,equity_factor,A_share,120,60,rank,liquid_top50pct,A,True,0.465,2.3,0.023,0.442,0.819,-0.377,1.53,-1.31,False,False
Earnings surprise (P|A_share|L5|H20|vol_|ex_smal,Earnings surprise (PEAD),equity_factor,A_share,5,20,vol_scaled,ex_small30,B,True,0.562,12.0,0.12,0.442,0.819,-0.377,1.53,-1.31,False,False
"Size (CH-3 SMB, ex-s|HK_equity|L5|H10|valu|ex_smal","Size (CH-3 SMB, ex-shell)",equity_factor,HK_equity,5,10,value,ex_small30,A,True,0.493,4.2,0.052,0.441,0.819,-0.378,1.53,-1.31,False,False
Idiosyncratic volati|A_share|L120|H5|vol_|liquid_,Idiosyncratic volatility,equity_factor,A_share,120,5,vol_scaled,liquid_top50pct,B,False,0.68,24.0,0.24,0.44,0.819,-0.38,1.52,-1.31,False,False
Convertible bond arb|convertible|L250|H5|rank|ex_smal,Convertible bond arbitrage,cross_asset,convertible,250,5,rank,ex_small30,B,True,0.57,16.0,0.133,0.437,0.819,-0.382,1.51,-1.32,False,False
PCR/skew/VIX market |50ETF_option|L20|H60|equa|top300,PCR/skew/VIX market timing,options,50ETF_option,20,60,equal,top300,B,True,0.517,6.9,0.081,0.436,0.819,-0.383,1.51,-1.33,False,False
Profitability/qualit|A_share|L20|H10|rank|ex_smal,Profitability/quality,equity_factor,A_share,20,10,rank,ex_small30,A,True,0.492,5.7,0.057,0.436,0.819,-0.384,1.51,-1.33,False,False
"Value (E/P, CH-3 VMG|HK_equity|L20|H1|valu|all","Value (E/P, CH-3 VMG)",equity_factor,HK_equity,20,1,value,all,A,True,0.652,17.9,0.219,0.434,0.819,-0.385,1.5,-1.34,False,False
Mispricing composite|A_share|L120|H10|vol_|all,Mispricing composite (SY),equity_factor,A_share,120,10,vol_scaled,all,B,False,0.545,11.3,0.113,0.432,0.819,-0.387,1.5,-1.34,False,False
Short straddle/stran|300ETF_option|L60|H20|rank|liquid_,Short straddle/strangle (50ETF),options,300ETF_option,60,20,rank,liquid_top50pct,B,True,0.71,24.0,0.28,0.43,0.819,-0.389,1.49,-1.35,False,False
ML cross-sectional (|A_share|L5|H5|vol_|ex_smal,ML cross-sectional (alpha101),ml_equity,A_share,5,5,vol_scaled,ex_small30,C,True,0.83,40.0,0.4,0.43,0.819,-0.389,1.49,-1.35,False,False
Commodity hedging pr|commodity_fut|L5|H60|equa|all,Commodity hedging pressure,futures,commodity_fut,5,60,equal,all,B,True,0.441,3.5,0.012,0.43,0.819,-0.389,1.49,-1.35,False,False
Commodity carry/basi|commodity_fut|L5|H60|rank|top300,Commodity carry/basis,futures,commodity_fut,5,60,rank,top300,A,True,0.442,3.5,0.012,0.43,0.819,-0.389,1.49,-1.35,False,False
Index-futures basis |index_fut|L10|H5|valu|all,Index-futures basis (IF/IC),futures,index_fut,10,5,value,all,B,True,0.481,24.0,0.053,0.428,0.819,-0.391,1.48,-1.35,False,False
Commodity carry/basi|index_fut|L5|H60|rank|liquid_,Commodity carry/basis,futures,index_fut,5,60,rank,liquid_top50pct,A,True,0.434,3.5,0.008,0.427,0.819,-0.392,1.48,-1.36,False,False
Earnings surprise (P|A_share|L5|H60|rank|ex_smal,Earnings surprise (PEAD),equity_factor,A_share,5,60,rank,ex_small30,B,True,0.496,6.9,0.069,0.427,0.819,-0.392,1.48,-1.36,False,False
Commodity XS-momentu|index_fut|L250|H60|rank|top300,Commodity XS-momentum,futures,index_fut,250,60,rank,top300,A,True,0.439,5.8,0.013,0.426,0.819,-0.393,1.48,-1.36,False,False
Commodity hedging pr|commodity_fut|L60|H60|rank|liquid_,Commodity hedging pressure,futures,commodity_fut,60,60,rank,liquid_top50pct,B,True,0.437,3.5,0.012,0.426,0.819,-0.393,1.47,-1.36,False,False
Short straddle/stran|300ETF_option|L60|H20|equa|all,Short straddle/strangle (50ETF),options,300ETF_option,60,20,equal,all,B,True,0.705,24.0,0.28,0.425,0.819,-0.394,1.47,-1.37,False,False
Profitability/qualit|HK_equity|L10|H5|equa|top300,Profitability/quality,equity_factor,HK_equity,10,5,equal,top300,A,True,0.523,8.0,0.098,0.426,0.819,-0.394,1.47,-1.36,False,False
Abnormal turnover|HK_equity|L250|H20|valu|all,Abnormal turnover,equity_factor,HK_equity,250,20,value,all,B,False,0.792,30.0,0.367,0.425,0.819,-0.394,1.47,-1.37,False,False
Index-futures basis |commodity_fut|L250|H20|vol_|ex_smal,Index-futures basis (IF/IC),futures,commodity_fut,250,20,vol_scaled,ex_small30,B,True,0.464,12.0,0.04,0.424,0.819,-0.395,1.47,-1.37,False,False
Commodity hedging pr|commodity_fut|L5|H60|vol_|top300,Commodity hedging pressure,futures,commodity_fut,5,60,vol_scaled,top300,B,True,0.434,3.5,0.012,0.422,0.819,-0.397,1.46,-1.38,False,False
Commodity hedging pr|commodity_fut|L120|H60|valu|liquid_,Commodity hedging pressure,futures,commodity_fut,120,60,value,liquid_top50pct,B,True,0.433,3.5,0.012,0.421,0.819,-0.398,1.46,-1.38,False,False
Commodity hedging pr|commodity_fut|L120|H1|valu|all,Commodity hedging pressure,futures,commodity_fut,120,1,value,all,B,True,0.511,26.8,0.089,0.421,0.819,-0.398,1.46,-1.38,False,False
Commodity TS-momentu|index_fut|L5|H5|vol_|all,Commodity TS-momentum,futures,index_fut,5,5,vol_scaled,all,A,True,0.465,20.0,0.044,0.421,0.819,-0.399,1.46,-1.38,False,False
Short-term reversal|HK_equity|L120|H10|valu|ex_smal,Short-term reversal,equity_factor,HK_equity,120,10,value,ex_small30,B,False,1.112,56.6,0.691,0.42,0.819,-0.399,1.46,-1.38,False,False
PCR/skew/VIX market |300ETF_option|L250|H5|vol_|liquid_,PCR/skew/VIX market timing,options,300ETF_option,250,5,vol_scaled,liquid_top50pct,B,True,0.7,24.0,0.28,0.42,0.819,-0.4,1.45,-1.38,False,False
Investment/asset gro|HK_equity|L60|H60|rank|all,Investment/asset growth,equity_factor,HK_equity,60,60,rank,all,B,True,0.447,2.3,0.028,0.419,0.819,-0.401,1.45,-1.39,False,False
ML cross-sectional (|HK_equity|L10|H5|equa|ex_smal,ML cross-sectional (alpha101),ml_equity,HK_equity,10,5,equal,ex_small30,C,True,0.903,40.0,0.489,0.414,0.819,-0.405,1.44,-1.4,False,False
Index-futures basis |index_fut|L10|H1|equa|top300,Index-futures basis (IF/IC),futures,index_fut,10,1,equal,top300,B,True,0.531,53.7,0.119,0.412,0.819,-0.407,1.43,-1.41,False,False
Earnings surprise (P|HK_equity|L250|H60|equa|top300,Earnings surprise (PEAD),equity_factor,HK_equity,250,60,equal,top300,B,True,0.496,6.9,0.085,0.411,0.819,-0.408,1.42,-1.41,False,False
Short-term reversal|A_share|L20|H20|equa|ex_smal,Short-term reversal,equity_factor,A_share,20,20,equal,ex_small30,B,False,0.81,40.0,0.4,0.41,0.819,-0.409,1.42,-1.42,False,False
Short-term reversal|A_share|L5|H20|vol_|all,Short-term reversal,equity_factor,A_share,5,20,vol_scaled,all,B,False,0.81,40.0,0.4,0.41,0.819,-0.409,1.42,-1.42,False,False
Commodity XS-momentu|index_fut|L20|H10|vol_|liquid_,Commodity XS-momentum,futures,index_fut,20,10,vol_scaled,liquid_top50pct,A,True,0.441,14.1,0.031,0.409,0.819,-0.41,1.42,-1.42,False,False
Commodity curve mome|index_fut|L5|H10|rank|liquid_,Commodity curve momentum,futures,index_fut,5,10,rank,liquid_top50pct,A,True,0.432,11.3,0.025,0.407,0.819,-0.412,1.41,-1.43,False,False
Commodity hedging pr|index_fut|L10|H20|rank|top300,Commodity hedging pressure,futures,index_fut,10,20,rank,top300,B,True,0.421,6.0,0.013,0.407,0.819,-0.412,1.41,-1.43,False,False
A-H premium converge|AH_pair|L60|H60|valu|all,A-H premium convergence,cross_border,AH_pair,60,60,value,all,C,False,0.464,3.5,0.058,0.406,0.819,-0.413,1.41,-1.43,False,False
Commodity hedging pr|commodity_fut|L20|H60|valu|top300,Commodity hedging pressure,futures,commodity_fut,20,60,value,top300,B,True,0.418,3.5,0.012,0.406,0.819,-0.413,1.41,-1.43,False,False
Delta-hedged option |50ETF_option|L60|H60|rank|all,Delta-hedged option selling,options,50ETF_option,60,60,rank,all,B,True,0.74,28.9,0.337,0.403,0.819,-0.416,1.4,-1.44,False,False
Earnings surprise (P|HK_equity|L120|H20|vol_|all,Earnings surprise (PEAD),equity_factor,HK_equity,120,20,vol_scaled,all,B,True,0.549,12.0,0.147,0.403,0.819,-0.416,1.39,-1.44,False,False
PCR/skew/VIX market |300ETF_option|L250|H20|equa|liquid_,PCR/skew/VIX market timing,options,300ETF_option,250,20,equal,liquid_top50pct,B,True,0.542,12.0,0.14,0.402,0.819,-0.417,1.39,-1.44,False,False
"Size (CH-3 SMB, ex-s|HK_equity|L20|H1|valu|ex_smal","Size (CH-3 SMB, ex-shell)",equity_factor,HK_equity,20,1,value,ex_small30,A,True,0.565,13.4,0.164,0.401,0.819,-0.418,1.39,-1.45,False,False
"Size (CH-3 SMB, ex-s|HK_equity|L120|H1|equa|liquid_","Size (CH-3 SMB, ex-shell)",equity_factor,HK_equity,120,1,equal,liquid_top50pct,A,True,0.565,13.4,0.164,0.401,0.819,-0.418,1.39,-1.45,False,False
Abnormal turnover|A_share|L10|H20|valu|top300,Abnormal turnover,equity_factor,A_share,10,20,value,top300,B,False,0.7,30.0,0.3,0.4,0.819,-0.419,1.39,-1.45,False,False
"Size (CH-3 SMB, ex-s|A_share|L120|H20|vol_|all","Size (CH-3 SMB, ex-shell)",equity_factor,A_share,120,20,vol_scaled,all,A,True,0.43,3.0,0.03,0.4,0.819,-0.419,1.39,-1.45,False,False
Idiosyncratic volati|A_share|L5|H60|rank|ex_smal,Idiosyncratic volatility,equity_factor,A_share,5,60,rank,ex_small30,B,False,0.468,6.9,0.069,0.399,0.819,-0.42,1.38,-1.46,False,False
Index-futures basis |commodity_fut|L250|H10|rank|ex_smal,Index-futures basis (IF/IC),futures,commodity_fut,250,10,rank,ex_small30,B,True,0.455,17.0,0.057,0.398,0.819,-0.421,1.38,-1.46,False,False
Profitability/qualit|HK_equity|L250|H60|valu|all,Profitability/quality,equity_factor,HK_equity,250,60,value,all,A,True,0.426,2.3,0.028,0.398,0.819,-0.421,1.38,-1.46,False,False
Options variance ris|300ETF_option|L60|H5|equa|ex_smal,Options variance risk premium,options,300ETF_option,60,5,equal,ex_small30,B,True,0.957,48.0,0.56,0.397,0.819,-0.422,1.38,-1.46,False,False
Index-futures basis |commodity_fut|L120|H1|vol_|top300,Index-futures basis (IF/IC),futures,commodity_fut,120,1,vol_scaled,top300,B,True,0.575,53.7,0.179,0.396,0.819,-0.423,1.37,-1.46,False,False
Abnormal turnover|A_share|L20|H60|equa|liquid_,Abnormal turnover,equity_factor,A_share,20,60,equal,liquid_top50pct,B,False,0.569,17.3,0.173,0.396,0.819,-0.423,1.37,-1.47,False,False
ML cross-sectional (|A_share|L5|H60|equa|all,ML cross-sectional (alpha101),ml_equity,A_share,5,60,equal,all,C,True,0.51,11.5,0.115,0.395,0.819,-0.424,1.37,-1.47,False,False
